"id","choiceset","choice","quality_1","quality_2","quality_3","angling_1","angling_2","angling_3","access_1","access_2","access_3","surround_1","surround_2","surround_3","price_1","price_2","price_3","age","house_inc"
117,1,3,3,1,3,0,1,1,0,1,1,0,0,0,0,1200,75,62,2
117,2,2,3,1,1,0,1,0,0,1,0,0,1,0,0,900,200,62,2
117,3,2,3,2,3,0,0,1,0,0,0,0,0,0,0,900,900,62,2
117,4,2,3,1,1,0,0,1,0,1,0,0,1,1,0,400,1200,62,2
117,5,3,3,1,2,0,1,0,0,0,0,0,0,1,0,75,400,62,2
117,6,2,3,3,1,0,0,0,0,1,1,0,0,0,0,650,1200,62,2
117,7,3,3,2,2,0,0,0,0,1,1,0,1,0,0,1200,900,62,2
117,8,3,3,2,2,0,0,0,0,1,1,0,0,1,0,200,650,62,2
117,9,2,3,3,2,0,1,1,0,0,0,0,1,0,0,400,650,62,2
117,10,3,3,3,3,0,0,1,0,0,1,0,1,1,0,75,200,62,2
120,1,1,3,1,2,0,1,1,0,1,1,0,1,1,0,650,1200,30,6
120,2,2,3,2,3,0,1,0,0,1,0,0,0,1,0,75,1200,30,6
120,3,3,3,2,1,0,0,1,0,1,0,0,0,0,0,200,200,30,6
120,4,2,3,2,2,0,0,0,0,0,1,0,1,0,0,75,75,30,6
120,5,1,3,3,1,0,1,0,0,0,1,0,0,1,0,900,650,30,6
120,6,3,3,3,2,0,0,1,0,1,0,0,0,1,0,1200,200,30,6
120,7,1,3,1,1,0,0,1,0,0,0,0,0,1,0,650,900,30,6
120,8,1,3,2,3,0,1,1,0,0,1,0,0,0,0,400,400,30,6
120,9,1,3,3,1,0,0,0,0,0,0,0,1,0,0,1200,400,30,6
120,10,1,3,3,3,0,1,0,0,1,1,0,1,0,0,900,75,30,6
122,1,2,3,1,2,0,1,1,0,1,1,0,1,1,0,650,1200,34,7
122,2,2,3,2,3,0,1,0,0,1,0,0,0,1,0,75,1200,34,7
122,3,2,3,2,1,0,0,1,0,1,0,0,0,0,0,200,200,34,7
122,4,3,3,2,2,0,0,0,0,0,1,0,1,0,0,75,75,34,7
122,5,3,3,3,1,0,1,0,0,0,1,0,0,1,0,900,650,34,7
122,6,3,3,3,2,0,0,1,0,1,0,0,0,1,0,1200,200,34,7
122,7,2,3,1,1,0,0,1,0,0,0,0,0,1,0,650,900,34,7
122,8,3,3,2,3,0,1,1,0,0,1,0,0,0,0,400,400,34,7
122,9,3,3,3,1,0,0,0,0,0,0,0,1,0,0,1200,400,34,7
122,10,3,3,3,3,0,1,0,0,1,1,0,1,0,0,900,75,34,7
125,1,1,3,2,1,0,1,1,0,0,1,0,1,1,0,650,200,67,7
125,2,1,3,3,3,0,0,1,0,0,0,0,1,0,0,200,1200,67,7
125,3,1,3,1,2,0,1,1,0,1,1,0,1,0,0,200,400,67,7
125,4,1,3,1,3,0,0,1,0,0,0,0,0,1,0,1200,75,67,7
125,5,1,3,2,3,0,1,1,0,1,0,0,1,1,0,1200,650,67,7
125,6,1,3,2,1,0,0,0,0,0,1,0,1,1,0,400,75,67,7
125,7,3,3,1,3,0,0,0,0,0,1,0,0,0,0,650,650,67,7
125,8,3,3,1,2,0,0,0,0,0,0,0,0,0,0,900,1200,67,7
125,9,1,3,3,2,0,1,0,0,1,0,0,0,1,0,400,900,67,7
125,10,1,3,3,1,0,1,1,0,1,1,0,0,0,0,75,900,67,7
130,1,3,3,2,1,0,1,1,0,0,1,0,1,1,0,650,200,58,4
130,2,3,3,3,3,0,0,1,0,0,0,0,1,0,0,200,1200,58,4
130,3,3,3,1,2,0,1,1,0,1,1,0,1,0,0,200,400,58,4
130,4,2,3,1,3,0,0,1,0,0,0,0,0,1,0,1200,75,58,4
130,5,2,3,2,3,0,1,1,0,1,0,0,1,1,0,1200,650,58,4
130,6,2,3,2,1,0,0,0,0,0,1,0,1,1,0,400,75,58,4
130,7,3,3,1,3,0,0,0,0,0,1,0,0,0,0,650,650,58,4
130,8,3,3,1,2,0,0,0,0,0,0,0,0,0,0,900,1200,58,4
130,9,3,3,3,2,0,1,0,0,1,0,0,0,1,0,400,900,58,4
130,10,3,3,3,1,0,1,1,0,1,1,0,0,0,0,75,900,58,4
132,1,2,3,1,3,0,1,1,0,1,1,0,0,0,0,1200,75,49,5
132,2,3,3,1,1,0,1,0,0,1,0,0,1,0,0,900,200,49,5
132,3,2,3,2,3,0,0,1,0,0,0,0,0,0,0,900,900,49,5
132,4,2,3,1,1,0,0,1,0,1,0,0,1,1,0,400,1200,49,5
132,5,3,3,1,2,0,1,0,0,0,0,0,0,1,0,75,400,49,5
132,6,2,3,3,1,0,0,0,0,1,1,0,0,0,0,650,1200,49,5
132,7,3,3,2,2,0,0,0,0,1,1,0,1,0,0,1200,900,49,5
132,8,3,3,2,2,0,0,0,0,1,1,0,0,1,0,200,650,49,5
132,9,2,3,3,2,0,1,1,0,0,0,0,1,0,0,400,650,49,5
132,10,3,3,3,3,0,0,1,0,0,1,0,1,1,0,75,200,49,5
134,1,3,3,2,2,0,1,0,0,0,0,0,1,0,0,650,200,62,4
134,2,2,3,1,1,0,0,1,0,1,0,0,0,0,0,75,650,62,4
134,3,1,3,3,3,0,0,0,0,1,0,0,1,1,0,650,400,62,4
134,4,3,3,3,1,0,1,0,0,0,0,0,0,1,0,200,75,62,4
134,5,3,3,2,2,0,1,1,0,1,0,0,0,0,0,650,75,62,4
134,6,1,3,1,3,0,0,0,0,1,1,0,0,0,0,400,200,62,4
134,7,1,3,3,2,0,0,1,0,0,1,0,1,1,0,900,1200,62,4
134,8,1,3,2,1,0,0,1,0,1,1,0,0,1,0,900,200,62,4
134,9,1,3,2,1,0,1,0,0,0,1,0,0,0,0,1200,1200,62,4
134,10,2,3,1,3,0,1,0,0,0,1,0,1,1,0,200,900,62,4
142,1,1,3,2,1,0,1,1,0,0,1,0,1,1,0,650,200,62,3
142,2,1,3,3,3,0,0,1,0,0,0,0,1,0,0,200,1200,62,3
142,3,1,3,1,2,0,1,1,0,1,1,0,1,0,0,200,400,62,3
142,4,1,3,1,3,0,0,1,0,0,0,0,0,1,0,1200,75,62,3
142,5,1,3,2,3,0,1,1,0,1,0,0,1,1,0,1200,650,62,3
142,6,1,3,2,1,0,0,0,0,0,1,0,1,1,0,400,75,62,3
142,7,1,3,1,3,0,0,0,0,0,1,0,0,0,0,650,650,62,3
142,8,1,3,1,2,0,0,0,0,0,0,0,0,0,0,900,1200,62,3
142,9,1,3,3,2,0,1,0,0,1,0,0,0,1,0,400,900,62,3
142,10,1,3,3,1,0,1,1,0,1,1,0,0,0,0,75,900,62,3
146,1,3,3,2,2,0,1,0,0,0,0,0,1,0,0,650,200,58,4
146,2,2,3,1,1,0,0,1,0,1,0,0,0,0,0,75,650,58,4
146,3,1,3,3,3,0,0,0,0,1,0,0,1,1,0,650,400,58,4
146,4,3,3,3,1,0,1,0,0,0,0,0,0,1,0,200,75,58,4
146,5,3,3,2,2,0,1,1,0,1,0,0,0,0,0,650,75,58,4
146,6,3,3,1,3,0,0,0,0,1,1,0,0,0,0,400,200,58,4
146,7,1,3,3,2,0,0,1,0,0,1,0,1,1,0,900,1200,58,4
146,8,3,3,2,1,0,0,1,0,1,1,0,0,1,0,900,200,58,4
146,9,1,3,2,1,0,1,0,0,0,1,0,0,0,0,1200,1200,58,4
146,10,2,3,1,3,0,1,0,0,0,1,0,1,1,0,200,900,58,4
147,1,3,3,1,3,0,1,1,0,1,1,0,0,0,0,1200,75,74,5
147,2,3,3,1,1,0,1,0,0,1,0,0,1,0,0,900,200,74,5
147,3,1,3,2,3,0,0,1,0,0,0,0,0,0,0,900,900,74,5
147,4,2,3,1,1,0,0,1,0,1,0,0,1,1,0,400,1200,74,5
147,5,2,3,1,2,0,1,0,0,0,0,0,0,1,0,75,400,74,5
147,6,1,3,3,1,0,0,0,0,1,1,0,0,0,0,650,1200,74,5
147,7,1,3,2,2,0,0,0,0,1,1,0,1,0,0,1200,900,74,5
147,8,2,3,2,2,0,0,0,0,1,1,0,0,1,0,200,650,74,5
147,9,1,3,3,2,0,1,1,0,0,0,0,1,0,0,400,650,74,5
147,10,3,3,3,3,0,0,1,0,0,1,0,1,1,0,75,200,74,5
148,1,1,3,1,3,0,1,1,0,1,1,0,0,0,0,1200,75,31,5
148,2,3,3,1,1,0,1,0,0,1,0,0,1,0,0,900,200,31,5
148,3,1,3,2,3,0,0,1,0,0,0,0,0,0,0,900,900,31,5
148,4,2,3,1,1,0,0,1,0,1,0,0,1,1,0,400,1200,31,5
148,5,3,3,1,2,0,1,0,0,0,0,0,0,1,0,75,400,31,5
148,6,1,3,3,1,0,0,0,0,1,1,0,0,0,0,650,1200,31,5
148,7,1,3,2,2,0,0,0,0,1,1,0,1,0,0,1200,900,31,5
148,8,3,3,2,2,0,0,0,0,1,1,0,0,1,0,200,650,31,5
148,9,3,3,3,2,0,1,1,0,0,0,0,1,0,0,400,650,31,5
148,10,1,3,3,3,0,0,1,0,0,1,0,1,1,0,75,200,31,5
153,1,3,3,2,1,0,1,1,0,0,1,0,1,1,0,650,200,48,8
153,2,2,3,3,3,0,0,1,0,0,0,0,1,0,0,200,1200,48,8
153,3,3,3,1,2,0,1,1,0,1,1,0,1,0,0,200,400,48,8
153,4,2,3,1,3,0,0,1,0,0,0,0,0,1,0,1200,75,48,8
153,5,3,3,2,3,0,1,1,0,1,0,0,1,1,0,1200,650,48,8
153,6,2,3,2,1,0,0,0,0,0,1,0,1,1,0,400,75,48,8
153,7,2,3,1,3,0,0,0,0,0,1,0,0,0,0,650,650,48,8
153,8,3,3,1,2,0,0,0,0,0,0,0,0,0,0,900,1200,48,8
153,9,3,3,3,2,0,1,0,0,1,0,0,0,1,0,400,900,48,8
153,10,3,3,3,1,0,1,1,0,1,1,0,0,0,0,75,900,48,8
155,1,1,3,2,1,0,1,1,0,0,1,0,1,1,0,650,200,64,4
155,2,1,3,3,3,0,0,1,0,0,0,0,1,0,0,200,1200,64,4
155,3,1,3,1,2,0,1,1,0,1,1,0,1,0,0,200,400,64,4
155,4,1,3,1,3,0,0,1,0,0,0,0,0,1,0,1200,75,64,4
155,5,1,3,2,3,0,1,1,0,1,0,0,1,1,0,1200,650,64,4
155,6,1,3,2,1,0,0,0,0,0,1,0,1,1,0,400,75,64,4
155,7,1,3,1,3,0,0,0,0,0,1,0,0,0,0,650,650,64,4
155,8,1,3,1,2,0,0,0,0,0,0,0,0,0,0,900,1200,64,4
155,9,1,3,3,2,0,1,0,0,1,0,0,0,1,0,400,900,64,4
155,10,1,3,3,1,0,1,1,0,1,1,0,0,0,0,75,900,64,4
156,1,1,3,1,2,0,1,1,0,1,1,0,1,1,0,650,1200,61,4
156,2,2,3,2,3,0,1,0,0,1,0,0,0,1,0,75,1200,61,4
156,3,2,3,2,1,0,0,1,0,1,0,0,0,0,0,200,200,61,4
156,4,3,3,2,2,0,0,0,0,0,1,0,1,0,0,75,75,61,4
156,5,2,3,3,1,0,1,0,0,0,1,0,0,1,0,900,650,61,4
156,6,3,3,3,2,0,0,1,0,1,0,0,0,1,0,1200,200,61,4
156,7,1,3,1,1,0,0,1,0,0,0,0,0,1,0,650,900,61,4
156,8,1,3,2,3,0,1,1,0,0,1,0,0,0,0,400,400,61,4
156,9,1,3,3,1,0,0,0,0,0,0,0,1,0,0,1200,400,61,4
156,10,1,3,3,3,0,1,0,0,1,1,0,1,0,0,900,75,61,4
158,1,1,3,1,3,0,1,1,0,1,1,0,0,0,0,1200,75,64,4
158,2,1,3,1,1,0,1,0,0,1,0,0,1,0,0,900,200,64,4
158,3,1,3,2,3,0,0,1,0,0,0,0,0,0,0,900,900,64,4
158,4,2,3,1,1,0,0,1,0,1,0,0,1,1,0,400,1200,64,4
158,5,2,3,1,2,0,1,0,0,0,0,0,0,1,0,75,400,64,4
158,6,1,3,3,1,0,0,0,0,1,1,0,0,0,0,650,1200,64,4
158,7,1,3,2,2,0,0,0,0,1,1,0,1,0,0,1200,900,64,4
158,8,2,3,2,2,0,0,0,0,1,1,0,0,1,0,200,650,64,4
158,9,1,3,3,2,0,1,1,0,0,0,0,1,0,0,400,650,64,4
158,10,3,3,3,3,0,0,1,0,0,1,0,1,1,0,75,200,64,4
159,1,2,3,2,2,0,1,0,0,0,0,0,1,0,0,650,200,63,4
159,2,2,3,1,1,0,0,1,0,1,0,0,0,0,0,75,650,63,4
159,3,2,3,3,3,0,0,0,0,1,0,0,1,1,0,650,400,63,4
159,4,3,3,3,1,0,1,0,0,0,0,0,0,1,0,200,75,63,4
159,5,2,3,2,2,0,1,1,0,1,0,0,0,0,0,650,75,63,4
159,6,2,3,1,3,0,0,0,0,1,1,0,0,0,0,400,200,63,4
159,7,1,3,3,2,0,0,1,0,0,1,0,1,1,0,900,1200,63,4
159,8,3,3,2,1,0,0,1,0,1,1,0,0,1,0,900,200,63,4
159,9,1,3,2,1,0,1,0,0,0,1,0,0,0,0,1200,1200,63,4
159,10,2,3,1,3,0,1,0,0,0,1,0,1,1,0,200,900,63,4
166,1,3,3,2,1,0,1,1,0,0,1,0,1,1,0,650,200,57,6
166,2,2,3,3,3,0,0,1,0,0,0,0,1,0,0,200,1200,57,6
166,3,2,3,1,2,0,1,1,0,1,1,0,1,0,0,200,400,57,6
166,4,3,3,1,3,0,0,1,0,0,0,0,0,1,0,1200,75,57,6
166,5,3,3,2,3,0,1,1,0,1,0,0,1,1,0,1200,650,57,6
166,6,3,3,2,1,0,0,0,0,0,1,0,1,1,0,400,75,57,6
166,7,3,3,1,3,0,0,0,0,0,1,0,0,0,0,650,650,57,6
166,8,2,3,1,2,0,0,0,0,0,0,0,0,0,0,900,1200,57,6
166,9,3,3,3,2,0,1,0,0,1,0,0,0,1,0,400,900,57,6
166,10,3,3,3,1,0,1,1,0,1,1,0,0,0,0,75,900,57,6
168,1,3,3,1,3,0,1,1,0,1,1,0,0,0,0,1200,75,62,3
168,2,3,3,1,1,0,1,0,0,1,0,0,1,0,0,900,200,62,3
168,3,2,3,2,3,0,0,1,0,0,0,0,0,0,0,900,900,62,3
168,4,2,3,1,1,0,0,1,0,1,0,0,1,1,0,400,1200,62,3
168,5,2,3,1,2,0,1,0,0,0,0,0,0,1,0,75,400,62,3
168,6,2,3,3,1,0,0,0,0,1,1,0,0,0,0,650,1200,62,3
168,7,2,3,2,2,0,0,0,0,1,1,0,1,0,0,1200,900,62,3
168,8,2,3,2,2,0,0,0,0,1,1,0,0,1,0,200,650,62,3
168,9,2,3,3,2,0,1,1,0,0,0,0,1,0,0,400,650,62,3
168,10,2,3,3,3,0,0,1,0,0,1,0,1,1,0,75,200,62,3
173,1,3,3,1,3,0,1,1,0,1,1,0,0,0,0,1200,75,66,4
173,2,1,3,1,1,0,1,0,0,1,0,0,1,0,0,900,200,66,4
173,3,1,3,2,3,0,0,1,0,0,0,0,0,0,0,900,900,66,4
173,4,1,3,1,1,0,0,1,0,1,0,0,1,1,0,400,1200,66,4
173,5,2,3,1,2,0,1,0,0,0,0,0,0,1,0,75,400,66,4
173,6,1,3,3,1,0,0,0,0,1,1,0,0,0,0,650,1200,66,4
173,7,1,3,2,2,0,0,0,0,1,1,0,1,0,0,1200,900,66,4
173,8,1,3,2,2,0,0,0,0,1,1,0,0,1,0,200,650,66,4
173,9,1,3,3,2,0,1,1,0,0,0,0,1,0,0,400,650,66,4
173,10,2,3,3,3,0,0,1,0,0,1,0,1,1,0,75,200,66,4
175,1,1,3,1,3,0,1,1,0,1,1,0,0,0,0,1200,75,69,3
175,2,1,3,1,1,0,1,0,0,1,0,0,1,0,0,900,200,69,3
175,3,1,3,2,3,0,0,1,0,0,0,0,0,0,0,900,900,69,3
175,4,1,3,1,1,0,0,1,0,1,0,0,1,1,0,400,1200,69,3
175,5,2,3,1,2,0,1,0,0,0,0,0,0,1,0,75,400,69,3
175,6,2,3,3,1,0,0,0,0,1,1,0,0,0,0,650,1200,69,3
175,7,1,3,2,2,0,0,0,0,1,1,0,1,0,0,1200,900,69,3
175,8,1,3,2,2,0,0,0,0,1,1,0,0,1,0,200,650,69,3
175,9,1,3,3,2,0,1,1,0,0,0,0,1,0,0,400,650,69,3
175,10,1,3,3,3,0,0,1,0,0,1,0,1,1,0,75,200,69,3
180,1,2,3,1,3,0,1,1,0,1,1,0,0,0,0,1200,75,68,7
180,2,3,3,1,1,0,1,0,0,1,0,0,1,0,0,900,200,68,7
180,3,2,3,2,3,0,0,1,0,0,0,0,0,0,0,900,900,68,7
180,4,2,3,1,1,0,0,1,0,1,0,0,1,1,0,400,1200,68,7
180,5,2,3,1,2,0,1,0,0,0,0,0,0,1,0,75,400,68,7
180,6,3,3,3,1,0,0,0,0,1,1,0,0,0,0,650,1200,68,7
180,7,3,3,2,2,0,0,0,0,1,1,0,1,0,0,1200,900,68,7
180,8,3,3,2,2,0,0,0,0,1,1,0,0,1,0,200,650,68,7
180,9,3,3,3,2,0,1,1,0,0,0,0,1,0,0,400,650,68,7
180,10,2,3,3,3,0,0,1,0,0,1,0,1,1,0,75,200,68,7
191,1,3,3,2,2,0,1,0,0,0,0,0,1,0,0,650,200,64,2
191,2,2,3,1,1,0,0,1,0,1,0,0,0,0,0,75,650,64,2
191,3,2,3,3,3,0,0,0,0,1,0,0,1,1,0,650,400,64,2
191,4,1,3,3,1,0,1,0,0,0,0,0,0,1,0,200,75,64,2
191,5,2,3,2,2,0,1,1,0,1,0,0,0,0,0,650,75,64,2
191,6,2,3,1,3,0,0,0,0,1,1,0,0,0,0,400,200,64,2
191,7,3,3,3,2,0,0,1,0,0,1,0,1,1,0,900,1200,64,2
191,8,3,3,2,1,0,0,1,0,1,1,0,0,1,0,900,200,64,2
191,9,3,3,2,1,0,1,0,0,0,1,0,0,0,0,1200,1200,64,2
191,10,3,3,1,3,0,1,0,0,0,1,0,1,1,0,200,900,64,2
195,1,3,3,2,2,0,1,0,0,0,0,0,1,0,0,650,200,62,5
195,2,3,3,1,1,0,0,1,0,1,0,0,0,0,0,75,650,62,5
195,3,1,3,3,3,0,0,0,0,1,0,0,1,1,0,650,400,62,5
195,4,3,3,3,1,0,1,0,0,0,0,0,0,1,0,200,75,62,5
195,5,3,3,2,2,0,1,1,0,1,0,0,0,0,0,650,75,62,5
195,6,2,3,1,3,0,0,0,0,1,1,0,0,0,0,400,200,62,5
195,7,3,3,3,2,0,0,1,0,0,1,0,1,1,0,900,1200,62,5
195,8,2,3,2,1,0,0,1,0,1,1,0,0,1,0,900,200,62,5
195,9,2,3,2,1,0,1,0,0,0,1,0,0,0,0,1200,1200,62,5
195,10,2,3,1,3,0,1,0,0,0,1,0,1,1,0,200,900,62,5
196,1,3,3,1,2,0,1,1,0,1,1,0,1,1,0,650,1200,40,4
196,2,1,3,2,3,0,1,0,0,1,0,0,0,1,0,75,1200,40,4
196,3,1,3,2,1,0,0,1,0,1,0,0,0,0,0,200,200,40,4
196,4,1,3,2,2,0,0,0,0,0,1,0,1,0,0,75,75,40,4
196,5,1,3,3,1,0,1,0,0,0,1,0,0,1,0,900,650,40,4
196,6,1,3,3,2,0,0,1,0,1,0,0,0,1,0,1200,200,40,4
196,7,1,3,1,1,0,0,1,0,0,0,0,0,1,0,650,900,40,4
196,8,1,3,2,3,0,1,1,0,0,1,0,0,0,0,400,400,40,4
196,9,1,3,3,1,0,0,0,0,0,0,0,1,0,0,1200,400,40,4
196,10,1,3,3,3,0,1,0,0,1,1,0,1,0,0,900,75,40,4
198,1,3,3,2,1,0,1,1,0,0,1,0,1,1,0,650,200,60,4
198,2,2,3,3,3,0,0,1,0,0,0,0,1,0,0,200,1200,60,4
198,3,2,3,1,2,0,1,1,0,1,1,0,1,0,0,200,400,60,4
198,4,3,3,1,3,0,0,1,0,0,0,0,0,1,0,1200,75,60,4
198,5,1,3,2,3,0,1,1,0,1,0,0,1,1,0,1200,650,60,4
198,6,3,3,2,1,0,0,0,0,0,1,0,1,1,0,400,75,60,4
198,7,3,3,1,3,0,0,0,0,0,1,0,0,0,0,650,650,60,4
198,8,1,3,1,2,0,0,0,0,0,0,0,0,0,0,900,1200,60,4
198,9,1,3,3,2,0,1,0,0,1,0,0,0,1,0,400,900,60,4
198,10,2,3,3,1,0,1,1,0,1,1,0,0,0,0,75,900,60,4
205,1,3,3,2,1,0,1,1,0,0,1,0,1,1,0,650,200,67,4
205,2,2,3,3,3,0,0,1,0,0,0,0,1,0,0,200,1200,67,4
205,3,2,3,1,2,0,1,1,0,1,1,0,1,0,0,200,400,67,4
205,4,3,3,1,3,0,0,1,0,0,0,0,0,1,0,1200,75,67,4
205,5,3,3,2,3,0,1,1,0,1,0,0,1,1,0,1200,650,67,4
205,6,3,3,2,1,0,0,0,0,0,1,0,1,1,0,400,75,67,4
205,7,1,3,1,3,0,0,0,0,0,1,0,0,0,0,650,650,67,4
205,8,1,3,1,2,0,0,0,0,0,0,0,0,0,0,900,1200,67,4
205,9,2,3,3,2,0,1,0,0,1,0,0,0,1,0,400,900,67,4
205,10,2,3,3,1,0,1,1,0,1,1,0,0,0,0,75,900,67,4
207,1,2,3,1,2,0,1,1,0,1,1,0,1,1,0,650,1200,64,6
207,2,2,3,2,3,0,1,0,0,1,0,0,0,1,0,75,1200,64,6
207,3,3,3,2,1,0,0,1,0,1,0,0,0,0,0,200,200,64,6
207,4,2,3,2,2,0,0,0,0,0,1,0,1,0,0,75,75,64,6
207,5,3,3,3,1,0,1,0,0,0,1,0,0,1,0,900,650,64,6
207,6,3,3,3,2,0,0,1,0,1,0,0,0,1,0,1200,200,64,6
207,7,2,3,1,1,0,0,1,0,0,0,0,0,1,0,650,900,64,6
207,8,2,3,2,3,0,1,1,0,0,1,0,0,0,0,400,400,64,6
207,9,3,3,3,1,0,0,0,0,0,0,0,1,0,0,1200,400,64,6
207,10,3,3,3,3,0,1,0,0,1,1,0,1,0,0,900,75,64,6
208,1,3,3,1,3,0,1,1,0,1,1,0,0,0,0,1200,75,45,5
208,2,3,3,1,1,0,1,0,0,1,0,0,1,0,0,900,200,45,5
208,3,1,3,2,3,0,0,1,0,0,0,0,0,0,0,900,900,45,5
208,4,2,3,1,1,0,0,1,0,1,0,0,1,1,0,400,1200,45,5
208,5,3,3,1,2,0,1,0,0,0,0,0,0,1,0,75,400,45,5
208,6,1,3,3,1,0,0,0,0,1,1,0,0,0,0,650,1200,45,5
208,7,1,3,2,2,0,0,0,0,1,1,0,1,0,0,1200,900,45,5
208,8,2,3,2,2,0,0,0,0,1,1,0,0,1,0,200,650,45,5
208,9,1,3,3,2,0,1,1,0,0,0,0,1,0,0,400,650,45,5
208,10,3,3,3,3,0,0,1,0,0,1,0,1,1,0,75,200,45,5
212,1,1,3,1,2,0,1,1,0,1,1,0,1,1,0,650,1200,37,5
212,2,2,3,2,3,0,1,0,0,1,0,0,0,1,0,75,1200,37,5
212,3,2,3,2,1,0,0,1,0,1,0,0,0,0,0,200,200,37,5
212,4,3,3,2,2,0,0,0,0,0,1,0,1,0,0,75,75,37,5
212,5,1,3,3,1,0,1,0,0,0,1,0,0,1,0,900,650,37,5
212,6,3,3,3,2,0,0,1,0,1,0,0,0,1,0,1200,200,37,5
212,7,1,3,1,1,0,0,1,0,0,0,0,0,1,0,650,900,37,5
212,8,1,3,2,3,0,1,1,0,0,1,0,0,0,0,400,400,37,5
212,9,1,3,3,1,0,0,0,0,0,0,0,1,0,0,1200,400,37,5
212,10,1,3,3,3,0,1,0,0,1,1,0,1,0,0,900,75,37,5
213,1,3,3,2,2,0,1,0,0,0,0,0,1,0,0,650,200,53,7
213,2,2,3,1,1,0,0,1,0,1,0,0,0,0,0,75,650,53,7
213,3,1,3,3,3,0,0,0,0,1,0,0,1,1,0,650,400,53,7
213,4,3,3,3,1,0,1,0,0,0,0,0,0,1,0,200,75,53,7
213,5,3,3,2,2,0,1,1,0,1,0,0,0,0,0,650,75,53,7
213,6,1,3,1,3,0,0,0,0,1,1,0,0,0,0,400,200,53,7
213,7,1,3,3,2,0,0,1,0,0,1,0,1,1,0,900,1200,53,7
213,8,1,3,2,1,0,0,1,0,1,1,0,0,1,0,900,200,53,7
213,9,1,3,2,1,0,1,0,0,0,1,0,0,0,0,1200,1200,53,7
213,10,2,3,1,3,0,1,0,0,0,1,0,1,1,0,200,900,53,7
217,1,3,3,2,2,0,1,0,0,0,0,0,1,0,0,650,200,71,4
217,2,2,3,1,1,0,0,1,0,1,0,0,0,0,0,75,650,71,4
217,3,2,3,3,3,0,0,0,0,1,0,0,1,1,0,650,400,71,4
217,4,3,3,3,1,0,1,0,0,0,0,0,0,1,0,200,75,71,4
217,5,3,3,2,2,0,1,1,0,1,0,0,0,0,0,650,75,71,4
217,6,2,3,1,3,0,0,0,0,1,1,0,0,0,0,400,200,71,4
217,7,2,3,3,2,0,0,1,0,0,1,0,1,1,0,900,1200,71,4
217,8,3,3,2,1,0,0,1,0,1,1,0,0,1,0,900,200,71,4
217,9,1,3,2,1,0,1,0,0,0,1,0,0,0,0,1200,1200,71,4
217,10,2,3,1,3,0,1,0,0,0,1,0,1,1,0,200,900,71,4
226,1,3,3,1,2,0,1,1,0,1,1,0,1,1,0,650,1200,35,7
226,2,2,3,2,3,0,1,0,0,1,0,0,0,1,0,75,1200,35,7
226,3,2,3,2,1,0,0,1,0,1,0,0,0,0,0,200,200,35,7
226,4,2,3,2,2,0,0,0,0,0,1,0,1,0,0,75,75,35,7
226,5,3,3,3,1,0,1,0,0,0,1,0,0,1,0,900,650,35,7
226,6,3,3,3,2,0,0,1,0,1,0,0,0,1,0,1200,200,35,7
226,7,3,3,1,1,0,0,1,0,0,0,0,0,1,0,650,900,35,7
226,8,2,3,2,3,0,1,1,0,0,1,0,0,0,0,400,400,35,7
226,9,3,3,3,1,0,0,0,0,0,0,0,1,0,0,1200,400,35,7
226,10,3,3,3,3,0,1,0,0,1,1,0,1,0,0,900,75,35,7
232,1,3,3,2,2,0,1,0,0,0,0,0,1,0,0,650,200,29,2
232,2,2,3,1,1,0,0,1,0,1,0,0,0,0,0,75,650,29,2
232,3,1,3,3,3,0,0,0,0,1,0,0,1,1,0,650,400,29,2
232,4,3,3,3,1,0,1,0,0,0,0,0,0,1,0,200,75,29,2
232,5,1,3,2,2,0,1,1,0,1,0,0,0,0,0,650,75,29,2
232,6,1,3,1,3,0,0,0,0,1,1,0,0,0,0,400,200,29,2
232,7,3,3,3,2,0,0,1,0,0,1,0,1,1,0,900,1200,29,2
232,8,3,3,2,1,0,0,1,0,1,1,0,0,1,0,900,200,29,2
232,9,1,3,2,1,0,1,0,0,0,1,0,0,0,0,1200,1200,29,2
232,10,1,3,1,3,0,1,0,0,0,1,0,1,1,0,200,900,29,2
239,1,2,3,1,2,0,1,1,0,1,1,0,1,1,0,650,1200,70,4
239,2,2,3,2,3,0,1,0,0,1,0,0,0,1,0,75,1200,70,4
239,3,2,3,2,1,0,0,1,0,1,0,0,0,0,0,200,200,70,4
239,4,3,3,2,2,0,0,0,0,0,1,0,1,0,0,75,75,70,4
239,5,3,3,3,1,0,1,0,0,0,1,0,0,1,0,900,650,70,4
239,6,3,3,3,2,0,0,1,0,1,0,0,0,1,0,1200,200,70,4
239,7,2,3,1,1,0,0,1,0,0,0,0,0,1,0,650,900,70,4
239,8,2,3,2,3,0,1,1,0,0,1,0,0,0,0,400,400,70,4
239,9,3,3,3,1,0,0,0,0,0,0,0,1,0,0,1200,400,70,4
239,10,3,3,3,3,0,1,0,0,1,1,0,1,0,0,900,75,70,4
240,1,3,3,2,2,0,1,0,0,0,0,0,1,0,0,650,200,42,3
240,2,2,3,1,1,0,0,1,0,1,0,0,0,0,0,75,650,42,3
240,3,1,3,3,3,0,0,0,0,1,0,0,1,1,0,650,400,42,3
240,4,3,3,3,1,0,1,0,0,0,0,0,0,1,0,200,75,42,3
